country,date,sector,value,timestamp
Germany,12-04-2021,International Aviation,0.0324531,1618185600
India,12-04-2021,Domestic Aviation,0.0158666,1618185600
India,12-04-2021,International Aviation,0.0145539,1618185600
Italy,12-04-2021,Domestic Aviation,0.00291072,1618185600
Italy,12-04-2021,International Aviation,0.00914229,1618185600
Japan,12-04-2021,Domestic Aviation,0.0179825,1618185600
Japan,12-04-2021,International Aviation,0.0190537,1618185600
ROW,12-04-2021,Domestic Aviation,0.146425,1618185600
ROW,12-04-2021,International Aviation,0.299223,1618185600
Russia,12-04-2021,Domestic Aviation,0.0436012,1618185600
Russia,12-04-2021,International Aviation,0.0126189,1618185600
Spain,12-04-2021,Domestic Aviation,0.00749688,1618185600
Spain,12-04-2021,International Aviation,0.0135925,1618185600
United Kingdom,12-04-2021,Domestic Aviation,0.00228146,1618185600
United Kingdom,12-04-2021,International Aviation,0.022702,1618185600
United States,12-04-2021,Domestic Aviation,0.430866,1618185600
United States,12-04-2021,International Aviation,0.144025,1618185600
WORLD,12-04-2021,Domestic Aviation,0.897849,1618185600
WORLD,12-04-2021,International Aviation,0.672225,1618185600
Brazil,13-04-2021,Domestic Aviation,0.0132559,1618272000
Brazil,13-04-2021,International Aviation,0.00645643,1618272000
China,13-04-2021,Domestic Aviation,0.207901,1618272000
China,13-04-2021,International Aviation,0.0306176,1618272000
EU27 & UK,13-04-2021,Domestic Aviation,0.0184184,1618272000
EU27 & UK,13-04-2021,International Aviation,0.127064,1618272000
France,13-04-2021,Domestic Aviation,0.00261203,1618272000
France,13-04-2021,International Aviation,0.0170368,1618272000
Germany,13-04-2021,Domestic Aviation,0.00202028,1618272000
Germany,13-04-2021,International Aviation,0.0269331,1618272000
India,13-04-2021,Domestic Aviation,0.0150888,1618272000
India,13-04-2021,International Aviation,0.0134191,1618272000
Italy,13-04-2021,Domestic Aviation,0.00222723,1618272000
Italy,13-04-2021,International Aviation,0.00667338,1618272000
Japan,13-04-2021,Domestic Aviation,0.0176113,1618272000
Japan,13-04-2021,International Aviation,0.0209796,1618272000
ROW,13-04-2021,Domestic Aviation,0.138385,1618272000
ROW,13-04-2021,International Aviation,0.295653,1618272000
Russia,13-04-2021,Domestic Aviation,0.0427362,1618272000
Russia,13-04-2021,International Aviation,0.0126726,1618272000
Spain,13-04-2021,Domestic Aviation,0.00657817,1618272000
Spain,13-04-2021,International Aviation,0.0115059,1618272000
United Kingdom,13-04-2021,Domestic Aviation,0.00233546,1618272000
United Kingdom,13-04-2021,International Aviation,0.0212093,1618272000
United States,13-04-2021,Domestic Aviation,0.419453,1618272000
United States,13-04-2021,International Aviation,0.128381,1618272000
WORLD,13-04-2021,Domestic Aviation,0.87285,1618272000
WORLD,13-04-2021,International Aviation,0.635243,1618272000
Brazil,14-04-2021,Domestic Aviation,0.0135521,1618358400
Brazil,14-04-2021,International Aviation,0.00618446,1618358400
China,14-04-2021,Domestic Aviation,0.208327,1618358400
China,14-04-2021,International Aviation,0.0341557,1618358400
EU27 & UK,14-04-2021,Domestic Aviation,0.0195309,1618358400
EU27 & UK,14-04-2021,International Aviation,0.140589,1618358400
France,14-04-2021,Domestic Aviation,0.00297554,1618358400
France,14-04-2021,International Aviation,0.0157546,1618358400
Germany,14-04-2021,Domestic Aviation,0.00211434,1618358400
Germany,14-04-2021,International Aviation,0.0301936,1618358400
India,14-04-2021,Domestic Aviation,0.0153348,1618358400
India,14-04-2021,International Aviation,0.0178397,1618358400
Italy,14-04-2021,Domestic Aviation,0.00249684,1618358400
Italy,14-04-2021,International Aviation,0.00877601,1618358400
Japan,14-04-2021,Domestic Aviation,0.0177786,1618358400
Japan,14-04-2021,International Aviation,0.024124,1618358400
ROW,14-04-2021,Domestic Aviation,0.141161,1618358400
ROW,14-04-2021,International Aviation,0.310541,1618358400
Russia,14-04-2021,Domestic Aviation,0.0438733,1618358400
Russia,14-04-2021,International Aviation,0.0130907,1618358400
Spain,14-04-2021,Domestic Aviation,0.00621797,1618358400
Spain,14-04-2021,International Aviation,0.0138239,1618358400
United Kingdom,14-04-2021,Domestic Aviation,0.00217987,1618358400
United Kingdom,14-04-2021,International Aviation,0.0220884,1618358400
United States,14-04-2021,Domestic Aviation,0.405762,1618358400
United States,14-04-2021,International Aviation,0.128686,1618358400
WORLD,14-04-2021,Domestic Aviation,0.86532,1618358400
WORLD,14-04-2021,International Aviation,0.675211,1618358400
Brazil,15-04-2021,Domestic Aviation,0.0136922,1618444800
Brazil,15-04-2021,International Aviation,0.00657151,1618444800
China,15-04-2021,Domestic Aviation,0.204179,1618444800
China,15-04-2021,International Aviation,0.0322063,1618444800
EU27 & UK,15-04-2021,Domestic Aviation,0.0215761,1618444800
EU27 & UK,15-04-2021,International Aviation,0.15078,1618444800
France,15-04-2021,Domestic Aviation,0.0032184,1618444800
France,15-04-2021,International Aviation,0.020346,1618444800
Germany,15-04-2021,Domestic Aviation,0.00227193,1618444800
Germany,15-04-2021,International Aviation,0.0311936,1618444800
India,15-04-2021,Domestic Aviation,0.0148108,1618444800
India,15-04-2021,International Aviation,0.0182393,1618444800
Italy,15-04-2021,Domestic Aviation,0.00242096,1618444800
Italy,15-04-2021,International Aviation,0.00905182,1618444800
Japan,15-04-2021,Domestic Aviation,0.0180242,1618444800
Japan,15-04-2021,International Aviation,0.0245497,1618444800
ROW,15-04-2021,Domestic Aviation,0.142926,1618444800
ROW,15-04-2021,International Aviation,0.323347,1618444800
Russia,15-04-2021,Domestic Aviation,0.0428486,1618444800
Russia,15-04-2021,International Aviation,0.0129264,1618444800
Spain,15-04-2021,Domestic Aviation,0.00751938,1618444800
Spain,15-04-2021,International Aviation,0.013101,1618444800
United Kingdom,15-04-2021,Domestic Aviation,0.00278987,1618444800
United Kingdom,15-04-2021,International Aviation,0.0227896,1618444800
United States,15-04-2021,Domestic Aviation,0.435631,1618444800
United States,15-04-2021,International Aviation,0.139242,1618444800
WORLD,15-04-2021,Domestic Aviation,0.893688,1618444800
WORLD,15-04-2021,International Aviation,0.707862,1618444800
Brazil,16-04-2021,Domestic Aviation,0.0144765,1618531200
Brazil,16-04-2021,International Aviation,0.00710095,1618531200
China,16-04-2021,Domestic Aviation,0.20833,1618531200
China,16-04-2021,International Aviation,0.0325794,1618531200
EU27 & UK,16-04-2021,Domestic Aviation,0.0250235,1618531200
EU27 & UK,16-04-2021,International Aviation,0.164455,1618531200
France,16-04-2021,Domestic Aviation,0.00390026,1618531200
France,16-04-2021,International Aviation,0.0190778,1618531200
Germany,16-04-2021,Domestic Aviation,0.00257586,1618531200
Germany,16-04-2021,International Aviation,0.0348633,1618531200
India,16-04-2021,Domestic Aviation,0.0149038,1618531200
India,16-04-2021,International Aviation,0.0184744,1618531200
Italy,16-04-2021,Domestic Aviation,0.00302501,1618531200
Italy,16-04-2021,International Aviation,0.0101789,1618531200
Japan,16-04-2021,Domestic Aviation,0.0193717,1618531200
Japan,16-04-2021,International Aviation,0.0230361,1618531200
ROW,16-04-2021,Domestic Aviation,0.144277,1618531200
ROW,16-04-2021,International Aviation,0.321119,1618531200
Russia,16-04-2021,Domestic Aviation,0.0461211,1618531200
Russia,16-04-2021,International Aviation,0.0141511,1618531200
Spain,16-04-2021,Domestic Aviation,0.00883579,1618531200
Spain,16-04-2021,International Aviation,0.0143962,1618531200
United Kingdom,16-04-2021,Domestic Aviation,0.00270522,1618531200
United Kingdom,16-04-2021,International Aviation,0.0230652,1618531200
United States,16-04-2021,Domestic Aviation,0.446825,1618531200
United States,16-04-2021,International Aviation,0.135278,1618531200
WORLD,16-04-2021,Domestic Aviation,0.91933,1618531200
WORLD,16-04-2021,International Aviation,0.716193,1618531200
Brazil,17-04-2021,Domestic Aviation,0.0126236,1618617600
Brazil,17-04-2021,International Aviation,0.00632616,1618617600
China,17-04-2021,Domestic Aviation,0.206116,1618617600
China,17-04-2021,International Aviation,0.0301581,1618617600
EU27 & UK,17-04-2021,Domestic Aviation,0.0157124,1618617600
EU27 & UK,17-04-2021,International Aviation,0.163585,1618617600
France,17-04-2021,Domestic Aviation,0.00195099,1618617600
France,17-04-2021,International Aviation,0.0196558,1618617600
Germany,17-04-2021,Domestic Aviation,0.00177249,1618617600
Germany,17-04-2021,International Aviation,0.0327929,1618617600
India,17-04-2021,Domestic Aviation,0.0144801,1618617600
India,17-04-2021,International Aviation,0.0172839,1618617600
Italy,17-04-2021,Domestic Aviation,0.00196279,1618617600
Italy,17-04-2021,International Aviation,0.00946592,1618617600
Japan,17-04-2021,Domestic Aviation,0.0190536,1618617600
Japan,17-04-2021,International Aviation,0.0234052,1618617600
ROW,17-04-2021,Domestic Aviation,0.118668,1618617600
ROW,17-04-2021,International Aviation,0.329619,1618617600
Russia,17-04-2021,Domestic Aviation,0.0440444,1618617600
Russia,17-04-2021,International Aviation,0.0137092,1618617600
Spain,17-04-2021,Domestic Aviation,0.00688731,1618617600
Spain,17-04-2021,International Aviation,0.0205244,1618617600
United Kingdom,17-04-2021,Domestic Aviation,0.0013809,1618617600
United Kingdom,17-04-2021,International Aviation,0.0222339,1618617600
United States,17-04-2021,Domestic Aviation,0.396963,1618617600
United States,17-04-2021,International Aviation,0.144132,1618617600
WORLD,17-04-2021,Domestic Aviation,0.827662,1618617600
WORLD,17-04-2021,International Aviation,0.728218,1618617600
Brazil,18-04-2021,Domestic Aviation,0.0114912,1618704000
Brazil,18-04-2021,International Aviation,0.00666619,1618704000
China,18-04-2021,Domestic Aviation,0.209245,1618704000
China,18-04-2021,International Aviation,0.0338699,1618704000
EU27 & UK,18-04-2021,Domestic Aviation,0.0205513,1618704000
EU27 & UK,18-04-2021,International Aviation,0.163056,1618704000
France,18-04-2021,Domestic Aviation,0.00285268,1618704000
France,18-04-2021,International Aviation,0.0180753,1618704000
Germany,18-04-2021,Domestic Aviation,0.00172165,1618704000
Germany,18-04-2021,International Aviation,0.0336019,1618704000
India,18-04-2021,Domestic Aviation,0.0138561,1618704000
India,18-04-2021,International Aviation,0.0186557,1618704000
Italy,18-04-2021,Domestic Aviation,0.00276696,1618704000
Italy,18-04-2021,International Aviation,0.0107826,1618704000
Japan,18-04-2021,Domestic Aviation,0.0194542,1618704000
Japan,18-04-2021,International Aviation,0.0247845,1618704000
ROW,18-04-2021,Domestic Aviation,0.130762,1618704000
ROW,18-04-2021,International Aviation,0.32998,1618704000
Russia,18-04-2021,Domestic Aviation,0.0445539,1618704000
Russia,18-04-2021,International Aviation,0.0150922,1618704000
Spain,18-04-2021,Domestic Aviation,0.00797487,1618704000
Spain,18-04-2021,International Aviation,0.017948,1618704000
United Kingdom,18-04-2021,Domestic Aviation,0.00173703,1618704000
United Kingdom,18-04-2021,International Aviation,0.0228023,1618704000
United States,18-04-2021,Domestic Aviation,0.395341,1618704000
United States,18-04-2021,International Aviation,0.13475,1618704000
WORLD,18-04-2021,Domestic Aviation,0.845255,1618704000
WORLD,18-04-2021,International Aviation,0.726854,1618704000
Brazil,19-04-2021,Domestic Aviation,0.0144954,1618790400
Brazil,19-04-2021,International Aviation,0.00735239,1618790400
China,19-04-2021,Domestic Aviation,0.208766,1618790400
China,19-04-2021,International Aviation,0.0274669,1618790400
EU27 & UK,19-04-2021,Domestic Aviation,0.0216323,1618790400
EU27 & UK,19-04-2021,International Aviation,0.147684,1618790400
France,19-04-2021,Domestic Aviation,0.00315989,1618790400
France,19-04-2021,International Aviation,0.0156395,1618790400
Germany,19-04-2021,Domestic Aviation,0.00190822,1618790400
Germany,19-04-2021,International Aviation,0.0313058,1618790400
India,19-04-2021,Domestic Aviation,0.0138662,1618790400
India,19-04-2021,International Aviation,0.0145244,1618790400
Italy,19-04-2021,Domestic Aviation,0.00283359,1618790400
Italy,19-04-2021,International Aviation,0.00927771,1618790400
Japan,19-04-2021,Domestic Aviation,0.0179373,1618790400
Japan,19-04-2021,International Aviation,0.0193258,1618790400
ROW,19-04-2021,Domestic Aviation,0.137396,1618790400
ROW,19-04-2021,International Aviation,0.288052,1618790400
Russia,19-04-2021,Domestic Aviation,0.0435004,1618790400
Russia,19-04-2021,International Aviation,0.0121115,1618790400
Spain,19-04-2021,Domestic Aviation,0.00769527,1618790400
Spain,19-04-2021,International Aviation,0.0131598,1618790400
United Kingdom,19-04-2021,Domestic Aviation,0.00253006,1618790400
United Kingdom,19-04-2021,International Aviation,0.0227241,1618790400
United States,19-04-2021,Domestic Aviation,0.400463,1618790400
United States,19-04-2021,International Aviation,0.141075,1618790400
WORLD,19-04-2021,Domestic Aviation,0.858056,1618790400
WORLD,19-04-2021,International Aviation,0.657592,1618790400
Brazil,20-04-2021,Domestic Aviation,0.0124665,1618876800
Brazil,20-04-2021,International Aviation,0.00665519,1618876800
China,20-04-2021,Domestic Aviation,0.20712,1618876800
China,20-04-2021,International Aviation,0.0303824,1618876800
EU27 & UK,20-04-2021,Domestic Aviation,0.0183543,1618876800
EU27 & UK,20-04-2021,International Aviation,0.1294,1618876800
France,20-04-2021,Domestic Aviation,0.00238269,1618876800
France,20-04-2021,International Aviation,0.0161364,1618876800
Germany,20-04-2021,Domestic Aviation,0.00236425,1618876800
Germany,20-04-2021,International Aviation,0.0276667,1618876800
India,20-04-2021,Domestic Aviation,0.0129909,1618876800
India,20-04-2021,International Aviation,0.0137935,1618876800
Italy,20-04-2021,Domestic Aviation,0.00214497,1618876800
Italy,20-04-2021,International Aviation,0.00721091,1618876800
Japan,20-04-2021,Domestic Aviation,0.0175853,1618876800
Japan,20-04-2021,International Aviation,0.0217429,1618876800
ROW,20-04-2021,Domestic Aviation,0.134636,1618876800
ROW,20-04-2021,International Aviation,0.292399,1618876800
Russia,20-04-2021,Domestic Aviation,0.0428102,1618876800
Russia,20-04-2021,International Aviation,0.011687,1618876800
Spain,20-04-2021,Domestic Aviation,0.00636904,1618876800
Spain,20-04-2021,International Aviation,0.0133745,1618876800
United Kingdom,20-04-2021,Domestic Aviation,0.00200478,1618876800
United Kingdom,20-04-2021,International Aviation,0.0197249,1618876800
United States,20-04-2021,Domestic Aviation,0.400769,1618876800
United States,20-04-2021,International Aviation,0.126478,1618876800
WORLD,20-04-2021,Domestic Aviation,0.846732,1618876800
WORLD,20-04-2021,International Aviation,0.632538,1618876800
Brazil,21-04-2021,Domestic Aviation,0.0130481,1618963200
Brazil,21-04-2021,International Aviation,0.00635817,1618963200
China,21-04-2021,Domestic Aviation,0.208524,1618963200
China,21-04-2021,International Aviation,0.0346083,1618963200
EU27 & UK,21-04-2021,Domestic Aviation,0.018677,1618963200
EU27 & UK,21-04-2021,International Aviation,0.139057,1618963200
France,21-04-2021,Domestic Aviation,0.00289561,1618963200
France,21-04-2021,International Aviation,0.0153913,1618963200
Germany,21-04-2021,Domestic Aviation,0.00229421,1618963200
Germany,21-04-2021,International Aviation,0.0293903,1618963200
India,21-04-2021,Domestic Aviation,0.0138375,1618963200
India,21-04-2021,International Aviation,0.0175461,1618963200
Italy,21-04-2021,Domestic Aviation,0.00204298,1618963200
Italy,21-04-2021,International Aviation,0.00796364,1618963200
Japan,21-04-2021,Domestic Aviation,0.0172064,1618963200
Japan,21-04-2021,International Aviation,0.025057,1618963200
ROW,21-04-2021,Domestic Aviation,0.136906,1618963200
ROW,21-04-2021,International Aviation,0.30401,1618963200
